id	name	kind
side effect::C0877095	Application site haematoma	side effect
side effect::C0877096	Application site paraesthesia	side effect
side effect::C0877097	Application site vesicles	side effect
side effect::C0877098	Application site dryness	side effect
side effect::C0877104	Retinal toxicity	side effect
side effect::C0877107	Sinobronchitis	side effect
side effect::C0877117	Cytomegalovirus gastritis	side effect
side effect::C0877126	Application site inflammation	side effect
side effect::C0877127	Application site papules	side effect
side effect::C0877128	Application site pustules	side effect
side effect::C0877134	Hernia pain	side effect
side effect::C0877144	Spontaneous penile erection	side effect
side effect::C0877153	Neutropenic sepsis	side effect
side effect::C0877154	Visual brightness	side effect
side effect::C0877167	Psychomotor skills impaired	side effect
side effect::C0877172	Hematoma, Epidural, Spinal	side effect
side effect::C0877173	Food aversion	side effect
side effect::C0877179	Injection site joint pain	side effect
side effect::C0877183	Nail bed tenderness	side effect
side effect::C0877192	Lipodystrophy acquired	side effect
side effect::C0877197	Numbness lips	side effect
side effect::C0877203	Respiratory tract infection viral	side effect
side effect::C0877211	General physical health deterioration	side effect
side effect::C0877217	Abasia	side effect
side effect::C0877225	Bone density decreased	side effect
side effect::C0877232	Peripheral swelling	side effect
side effect::C0877237	Traumatic fracture	side effect
side effect::C0877266	Upper respiratory tract inflammation	side effect
side effect::C0877267	Peritonsillitis	side effect
side effect::C0877303	Post procedural pain	side effect
side effect::C0877305	Postoperative wound complication	side effect
side effect::C0877306	Iris hyperpigmentation	side effect
side effect::C0877314	Blood glucose fluctuation	side effect
side effect::C0877322	Muscle tightness	side effect
side effect::C0877324	Urinary sediment present	side effect
side effect::C0877325	Anal sphincter atony	side effect
side effect::C0877331	Abnormal clotting factor	side effect
side effect::C0877334	Arterial stenosis limb	side effect
side effect::C0877336	Blood bilirubin decreased	side effect
side effect::C0877338	Breast discomfort	side effect
side effect::C0877339	Cardio-respiratory distress	side effect
side effect::C0877359	Raised liver function tests	side effect
side effect::C0877365	Infusion site erythema	side effect
side effect::C0877373	Advanced cancer	side effect
side effect::C0877377	Skin tear	side effect
side effect::C0877398	Anaemia postoperative	side effect
side effect::C0877401	Sensorimotor disorder	side effect
side effect::C0877406	Performance status decreased	side effect
side effect::C0877440	Erythema periorbital	side effect
side effect::C0877468	Rash mouth	side effect
side effect::C0877497	Redness gum	side effect
side effect::C0877508	Irritation gum	side effect
side effect::C0877517	Blood phosphorus decreased	side effect
side effect::C0877584	Tumour haemorrhage	side effect
side effect::C0877605	Burning anal	side effect
side effect::C0877606	Infusion site burning	side effect
side effect::C0877609	Alertness decreased	side effect
side effect::C0877613	Rectal cramps	side effect
side effect::C0877617	Intestinal cramps	side effect
side effect::C0877634	Paresthesia of scalp	side effect
side effect::C0877635	Cytomegalovirus viraemia	side effect
side effect::C0877639	Gingival blister	side effect
side effect::C0877661	Application site burn	side effect
side effect::C0877664	Gastrointestinal cramps	side effect
side effect::C0877690	Renal graft loss	side effect
side effect::C0877717	Burning mouth (sensation)	side effect
side effect::C0877792	Sleep Disorders, Circadian Rhythm	side effect
side effect::C0877854	Cerebral Arteriosclerosis	side effect
side effect::C0878544	Cardiomyopathies	side effect
side effect::C0878588	Sphincter of Oddi Dysfunction	side effect
side effect::C0878773	Overactive Bladder	side effect
side effect::C0917798	Cerebral Ischemia	side effect
side effect::C0917799	Hypersomnia	side effect
side effect::C0917801	Sleeplessness	side effect
side effect::C0917805	Transient Cerebral Ischemia	side effect
side effect::C0917816	Mental deficiency	side effect
side effect::C0919267	ovarian neoplasm	side effect
side effect::C0919560	Stent occlusion	side effect
side effect::C0919567	Uterine contractions during pregnancy	side effect
side effect::C0919568	Impatience	side effect
side effect::C0919569	Airway complication of anaesthesia	side effect
side effect::C0919572	Agitation postoperative	side effect
side effect::C0919578	Idiosyncratic drug reaction	side effect
side effect::C0919582	Sudden onset of sleep	side effect
side effect::C0919590	Injection site cellulitis	side effect
side effect::C0919591	Urogenital haemorrhage	side effect
side effect::C0919593	Injection site coldness	side effect
side effect::C0919599	Application site eczema	side effect
side effect::C0919600	Application site hyperaesthesia	side effect
side effect::C0919603	Application site urticaria	side effect
side effect::C0919620	Electrocardiogram ST-T change	side effect
side effect::C0919625	Blood phosphorus increased	side effect
side effect::C0919643	Urine calcium increased	side effect
side effect::C0919659	Oropharyngeal candidiasis	side effect
side effect::C0919661	Heart alternation	side effect
side effect::C0919662	Menstrual cycle prolonged	side effect
side effect::C0919666	Venipuncture site hemorrhage	side effect
side effect::C0919671	Subileus	side effect
side effect::C0919691	Anastomotic Leak	side effect
side effect::C0919702	Ventricular hypokinesia	side effect
side effect::C0919714	Retinal vascular thrombosis	side effect
side effect::C0919715	Lupus-like syndrome	side effect
side effect::C0919726	Postoperative hypertension	side effect
side effect::C0919737	Platelet aggregation inhibition	side effect
side effect::C0919777	Band neutrophil count increased	side effect
side effect::C0919823	Cytolytic hepatitis	side effect
side effect::C0919866	Eye naevus	side effect
side effect::C0919874	Post procedural hemorrhage	side effect
side effect::C0919882	Incision site haemorrhage	side effect
side effect::C0919883	Puncture site haemorrhage	side effect
side effect::C0919890	Hyperfibrinogenaemia	side effect
side effect::C0919892	Blood pressure inadequately controlled	side effect
side effect::C0919894	Nasal mucosal disorder	side effect
side effect::C0919907	Pleural infection	side effect
side effect::C0919909	Tonic clonic movements	side effect
side effect::C0919924	Pulmonary toxicity	side effect
side effect::C0919936	Therapy naive	side effect
side effect::C0919939	Graft thrombosis	side effect
side effect::C0919980	VIIth nerve paralysis	side effect
side effect::C0919986	Infusion site oedema	side effect
side effect::C0920070	Papanicolaou smear positive result	side effect
side effect::C0920102	Phosphorus low	side effect
side effect::C0920103	Haematotoxicity	side effect
side effect::C0920108	Fasting blood glucose increased	side effect
side effect::C0920114	Urinary sediment abnormal	side effect
side effect::C0920157	Mesenteric ischemia	side effect
side effect::C0920163	Idiopathic thrombocytopenia	side effect
side effect::C0920166	Catheter site bleeding	side effect
side effect::C0920171	Foreign body sensation in eyes	side effect
side effect::C0920184	Fundic gland polyp	side effect
side effect::C0920192	Descemetitis	side effect
side effect::C0920193	Photodermatosis	side effect
side effect::C0920195	Aphakic cystoid macular oedema	side effect
side effect::C0920235	Psoriatic plaque	side effect
side effect::C0920289	Sluggishness	side effect
side effect::C0936215	Vitamin B 6 Deficiency	side effect
side effect::C0936223	Prostate cancer metastatic	side effect
side effect::C0936250	Eczema Herpeticum	side effect
side effect::C0936254	Polyradiculoneuritis	side effect
side effect::C0947912	Myasthenias	side effect
side effect::C0947999	Blood urine present	side effect
side effect::C0948002	Crystal urine present	side effect
side effect::C0948008	Ischemic stroke	side effect
side effect::C0948011	Cervix haemorrhage uterine	side effect
side effect::C0948014	Red cell distribution width increased	side effect
side effect::C0948023	Urine phosphorous concentration above normal	side effect
side effect::C0948031	Primary Graft Dysfunction	side effect
side effect::C0948036	Gastric ulcer helicobacter	side effect
side effect::C0948048	Malignant neoplasm progression	side effect
side effect::C0948050	Small bowel angioedema	side effect
side effect::C0948070	Rhinalgia	side effect
side effect::C0948085	Corneal defect	side effect
side effect::C0948089	Acute Coronary Syndrome	side effect
side effect::C0948168	Bone marrow toxicity	side effect
side effect::C0948179	Postoperative constipation	side effect
side effect::C0948198	Acholia	side effect
side effect::C0948226	Ureteral spasm	side effect
side effect::C0948240	Thyroxine free decreased	side effect
side effect::C0948257	Immunosuppressant drug level increased	side effect
side effect::C0948266	Latent tetany	side effect
side effect::C0948268	Haemodynamic instability	side effect
side effect::C0948281	malignant syndrome	side effect
side effect::C0948282	Conjunctival bleb	side effect
side effect::C0948284	Corneal decompensation	side effect
side effect::C0948288	Conjunctival discharge	side effect
side effect::C0948294	Eyelid margin crusting	side effect
side effect::C0948296	Ear discomfort	side effect
side effect::C0948298	Tympanic membrane hyperaemia	side effect
side effect::C0948299	Application site discharge	side effect
side effect::C0948300	Application site scab	side effect
side effect::C0948301	Application site skin breakdown	side effect
side effect::C0948309	Pseudohyperkalaemia	side effect
side effect::C0948333	Neutrophil percentage increased	side effect
side effect::C0948342	Citrate toxicity	side effect
side effect::C0948349	Respiratory tract congestion	side effect
side effect::C0948352	Injury asphyxiation	side effect
side effect::C0948353	Markedly reduced dietary intake	side effect
side effect::C0948369	Myocardial reinfarction	side effect
side effect::C0948376	Electrocardiogram ST-T segment abnormal	side effect
side effect::C0948380	Colorectal cancer metastatic	side effect
side effect::C0948389	Intestinal hypomotility	side effect
side effect::C0948395	Gastrointestinal hypermotility	side effect
side effect::C0948396	Frequent headaches	side effect
side effect::C0948425	Large intestinal haemorrhage	side effect
side effect::C0948429	Diuretic Effect	side effect
side effect::C0948441	Venoocclusive disease	side effect
side effect::C0948447	Chromosomal mutation	side effect
side effect::C0948482	Analgesic effect	side effect
side effect::C0948484	Anal discomfort	side effect
side effect::C0948521	Oral pruritus	side effect
side effect::C0948522	Ocular vascular disorder	side effect
side effect::C0948525	Musculoskeletal stiffness	side effect
side effect::C0948579	Bacteria urine identified	side effect
side effect::C0948586	Protein urine present	side effect
side effect::C0948594	Musculoskeletal discomfort	side effect
side effect::C0948595	Ocular discomfort	side effect
side effect::C0948610	Abdominal strangulated hernia	side effect
side effect::C0948643	Hyperuricosuria	side effect
side effect::C0948692	Necrotising colitis	side effect
side effect::C0948693	Post procedural discharge	side effect
side effect::C0948695	White blood cell count low	side effect
side effect::C0948715	Infusion related reaction	side effect
side effect::C0948733	Abdominal spasm	side effect
side effect::C0948765	Cyclosporine toxicity	side effect
side effect::C0948779	Gastrointestinal hypomotility	side effect
side effect::C0948782	Uterine cramps	side effect
side effect::C0948786	Blanching	side effect
side effect::C0948806	Catheter related complication	side effect
side effect::C0948807	Hepatic impairment	side effect
side effect::C0948808	Catheter blockage	side effect
side effect::C0948815	Catheter site erythema	side effect
side effect::C0948817	Catheter site inflammation	side effect
side effect::C0948818	Catheter site phlebitis	side effect
side effect::C0948824	Anemia due to blood loss	side effect
side effect::C0948856	Orgasmic sensation decreased	side effect
side effect::C0948857	Electrocardiogram repolarisation abnormality	side effect
side effect::C0948873	Flu symptoms	side effect
side effect::C0948976	Leukaemia cutis	side effect
side effect::C0948978	Catheter site cellulitis	side effect
side effect::C0948991	Injection site discolouration	side effect
side effect::C0949059	Large intestine polyp	side effect
side effect::C0949070	Upper respiratory tract congestion	side effect
side effect::C0949083	Nosocomial pneumonia	side effect
side effect::C0949103	Catheter site pain	side effect
side effect::C0949691	Spondylarthropathies	side effect
side effect::C0973461	Dysphasia	side effect
side effect::C1095923	Febrile bone marrow aplasia	side effect
side effect::C1095967	Psychiatric evaluation abnormal	side effect
side effect::C1096001	Application site swelling	side effect
side effect::C1096034	Infusion site induration	side effect
side effect::C1096035	Infusion site pain	side effect
side effect::C1096036	Infusion site warmth	side effect
side effect::C1096049	Infusion site swelling	side effect
side effect::C1096082	Oesophageal discomfort	side effect
side effect::C1096091	Infusion site pruritus	side effect
side effect::C1096106	Wound complication	side effect
side effect::C1096116	Acquired haemophilia	side effect
side effect::C1096176	Mitochondrial toxicity	side effect
side effect::C1096185	Dacryostenosis acquired	side effect
side effect::C1096188	Puncture site reaction	side effect
side effect::C1096195	Thyroglobulin increased	side effect
side effect::C1096213	Cannula site reaction	side effect
side effect::C1096225	Vessel puncture site haemorrhage	side effect
side effect::C1096243	Central line infection	side effect
side effect::C1096250	Gastrointestinal discomfort	side effect
side effect::C1096252	Cardiac discomfort	side effect
side effect::C1096256	Cryptococcal cutaneous infection	side effect
side effect::C1096257	Dental discomfort	side effect
side effect::C1096262	Escherichia bacteraemia	side effect
side effect::C1096267	Injection site discomfort	side effect
side effect::C1096272	Vanishing bile duct syndrome	side effect
side effect::C1096274	Corneal thinning	side effect
side effect::C1096275	Increased viscosity of bronchial secretion	side effect
side effect::C1096278	Anterior chamber inflammation	side effect
side effect::C1096282	Medication residue	side effect
side effect::C1096286	Transaminases decreased	side effect
side effect::C1096300	Genital burning sensation	side effect
side effect::C1096303	Lipase abnormal	side effect
side effect::C1096311	Mucosal discolouration	side effect
side effect::C1096340	Dysphemia	side effect
side effect::C1096343	Infusion site reaction	side effect
side effect::C1096355	Electrocardiogram U-wave abnormality	side effect
side effect::C1096368	Mean platelet volume decreased	side effect
side effect::C1096387	Chemical eye injury	side effect
side effect::C1096393	Body fat disorder	side effect
side effect::C1096403	Left ventricular ejection fraction decreased	side effect
side effect::C1096444	Altered visual depth perception	side effect
side effect::C1096448	Bronchopneumopathy	side effect
side effect::C1096458	Vascular occlusion	side effect
side effect::C1096460	Infusion site phlebitis	side effect
side effect::C1096506	Free prostate-specific antigen increased	side effect
side effect::C1096509	Blood pancreatic amylase increased	side effect
side effect::C1096529	Carotid pulse	side effect
side effect::C1096543	Superficial punctate keratopathy	side effect
side effect::C1096646	Transaminitis	side effect
side effect::C1096657	Prostate examination abnormal	side effect
side effect::C1096658	Urine phosphorus increased	side effect
side effect::C1096668	Instillation site irritation	side effect
side effect::C1096670	Antitussive therapy	side effect
side effect::C1096691	BK virus infection	side effect
side effect::C1096701	Medical device discomfort	side effect
side effect::C1096708	Vessel puncture site inflammation	side effect
side effect::C1096714	Infusion site infection	side effect
side effect::C1096717	Pain during injection	side effect
side effect::C1096732	Fungus sputum test positive	side effect
side effect::C1112182	Parkinsonian rest tremor	side effect
side effect::C1112192	Erythrosis	side effect
side effect::C1112209	Intraabdominal Infections	side effect
side effect::C1112210	Catheter site infection	side effect
side effect::C1112214	Vulvovaginal pruritus	side effect
side effect::C1112256	Peripheral sensorimotor neuropathy	side effect
side effect::C1112257	Oral pustule	side effect
side effect::C1112261	Gaze palsy	side effect
side effect::C1112274	Genital discharge	side effect
side effect::C1112303	Facial wasting	side effect
side effect::C1112320	Temperature intolerance	side effect
side effect::C1112341	Connective tissue inflammation	side effect
side effect::C1112346	Prostate induration	side effect
side effect::C1112349	Spinal cord paralysis	side effect
side effect::C1112353	Medical device complication	side effect
side effect::C1112366	Eyelid irritation	side effect
side effect::C1112369	Paranasal sinus hypersecretion	side effect
side effect::C1112371	Anterior chamber pigmentation	side effect
side effect::C1112413	Peripheral artery aneurysm	side effect
side effect::C1112433	Thromboembolic stroke	side effect
side effect::C1112436	QRS axis abnormal	side effect
side effect::C1112442	Female sexual dysfunction	side effect
side effect::C1112443	Male sexual dysfunction	side effect
side effect::C1112469	Cytomegalovirus syndrome	side effect
side effect::C1112470	Infusion site inflammation	side effect
side effect::C1112489	Corneal irritation	side effect
side effect::C1112525	Gastrointestinal ulcer haemorrhage	side effect
side effect::C1112537	Neurological examination abnormal	side effect
side effect::C1112559	Pancreatitis due to biliary obstruction	side effect
side effect::C1112565	Pneumatosis intestinalis	side effect
side effect::C1112573	Delayed orgasm	side effect
side effect::C1112613	Neonatal tachypnoea	side effect
side effect::C1112616	Loss of proprioception	side effect
side effect::C1112625	Cerebellar oedema	side effect
side effect::C1112626	Allergic exanthema	side effect
side effect::C1112632	Cross reactive drug hypersensitivity	side effect
side effect::C1112677	Protein allergy	side effect
side effect::C1112709	non-gonococcal urethritis (NGU)	side effect
side effect::C1112712	Haematology test abnormal	side effect
side effect::C1112746	Hepatic lymphoma	side effect
side effect::C1112762	Blood methaemoglobin present	side effect
side effect::C1112773	Post procedural diarrhea	side effect
side effect::C1112789	Rectal spasm	side effect
side effect::C1135120	Breakthrough Pain	side effect
side effect::C1136085	Monoclonal Gammapathies	side effect
side effect::C1140680	Malignant neoplasm of ovary	side effect
side effect::C1140716	Hypoxic Brain Damage	side effect
side effect::C1141861	Procedural complication	side effect
side effect::C1141863	Lymphocyte transformation test positive	side effect
side effect::C1141884	Head lag abnormal	side effect
side effect::C1141885	Sclerosing encapsulating peritonitis	side effect
side effect::C1141890	Long QT syndrome congenital	side effect
side effect::C1141893	Muscle enzyme increased	side effect
side effect::C1141926	Abdominal sepsis	side effect
side effect::C1141930	Post procedural complication	side effect
side effect::C1141936	Purple glove syndrome	side effect
side effect::C1141938	Ocular icterus	side effect
side effect::C1141948	Troponin increased	side effect
side effect::C1141949	Troponin I increased	side effect
side effect::C1141959	ECG signs of myocardial ischaemia	side effect
side effect::C1142011	Orchitis noninfective	side effect
side effect::C1142015	Blood bilirubin abnormal	side effect
side effect::C1142017	Glabellar reflex abnormal	side effect
side effect::C1142028	Peripheral nerve palsy	side effect
side effect::C1142034	Tandem gait test abnormal	side effect
side effect::C1142068	Arcus lipoides	side effect
side effect::C1142072	Oral toxicity	side effect
side effect::C1142080	Injection site stinging	side effect
side effect::C1142086	Vitamin E decreased	side effect
side effect::C1142111	Eyelash discolouration	side effect
side effect::C1142112	Eyelash thickening	side effect
side effect::C1142113	Hyperalbuminemia	side effect
side effect::C1142115	Enterocolitis infectious	side effect
side effect::C1142117	Adnexa uteri pain	side effect
side effect::C1142135	Muscle relaxant therapy	side effect
side effect::C1142139	Drug Reaction with Eosinophilia and Systemic Symptoms	side effect
side effect::C1142151	Scleromalacia	side effect
side effect::C1142158	Hepatic vein occlusion	side effect
side effect::C1142159	Intentional misuse	side effect
side effect::C1142160	Application site discolouration	side effect
side effect::C1142163	Intestinal mass	side effect
side effect::C1142166	Brugada Syndrome (disorder)	side effect
side effect::C1142172	Incision site complication	side effect
side effect::C1142175	Shunt thrombosis	side effect
side effect::C1142178	Intestinal stoma complication	side effect
side effect::C1142239	Call-Fleming syndrome	side effect
side effect::C1142249	Infected cyst	side effect
side effect::C1142257	Incision site pain	side effect
side effect::C1142272	Neutrophilic dermatosis	side effect
side effect::C1142277	Brown urine	side effect
side effect::C1142295	Drug-induced cough	side effect
side effect::C1142300	Clostridium colitis	side effect
side effect::C1142305	Melanonychia	side effect
side effect::C1142335	Bilirubin abnormal	side effect
side effect::C1142349	Eyelid pain	side effect
side effect::C1142357	Symptomatic hyperlactatemia	side effect
side effect::C1142358	Lactic acidosis syndrome	side effect
side effect::C1142383	Breast tension	side effect
side effect::C1142397	Myoglobinaemia	side effect
side effect::C1142412	Vasodilation procedure	side effect
side effect::C1142420	Hepatitis B reactivation	side effect
side effect::C1142446	Bicytopenia	side effect
side effect::C1142459	Application site scar	side effect
side effect::C1142492	Postinfarction angina	side effect
side effect::C1142498	Application site excoriation	side effect
side effect::C1142499	Gastrointestinal toxicity	side effect
side effect::C1142520	Nail pigmentation	side effect
side effect::C1142523	Hypothrombinaemia	side effect
side effect::C1142524	Asymptomatic hyperlactatemia	side effect
side effect::C1142530	Vitamin K decreased	side effect
side effect::C1145628	Autonomic nervous system disorders	side effect
side effect::C1145670	Respiratory Failure	side effect
side effect::C1148477	Deafness, Sudden	side effect
side effect::C1153706	Endometrial adenocarcinoma	side effect
side effect::C1167654	Acute prerenal failure	side effect
side effect::C1167661	Cerebral vasoconstriction	side effect
side effect::C1167675	Application site folliculitis	side effect
side effect::C1167677	Infrequent bowel movements	side effect
side effect::C1167686	Nail toxicity	side effect
side effect::C1167709	Epidermal necrosis	side effect
side effect::C1167732	Pleuropericarditis	side effect
side effect::C1167745	Extremity necrosis	side effect
side effect::C1167750	Hoigne's syndrome	side effect
side effect::C1167760	Bacterial test positive	side effect
side effect::C1167761	Fungal test positive	side effect
side effect::C1167779	Neutropenic infection	side effect
side effect::C1167785	Haemorrhagic urticaria	side effect
side effect::C1167791	Skin toxicity	side effect
side effect::C1167842	Tobacco withdrawal symptoms	side effect
side effect::C1167863	Retinogram abnormal	side effect
side effect::C1167868	Perinephric collection	side effect
side effect::C1167870	Graft dysfunction	side effect
side effect::C1167945	Infusion site rash	side effect
side effect::C1167965	Urine output increased	side effect
side effect::C1168034	Gastric pH decreased	side effect
side effect::C1168134	Anti-thyroid antibody positive	side effect
side effect::C1168149	Perioral tingling	side effect
side effect::C1168174	Absolute neutrophil count decreased	side effect
side effect::C1168175	Incision site haematoma	side effect
side effect::C1168188	Intermittent headache	side effect
side effect::C1168225	Inner ear infection	side effect
side effect::C1168290	Drug-induced hypersensitivity syndrome	side effect
side effect::C1175175	Severe Acute Respiratory Syndrome	side effect
side effect::C1253936	Hydrarthrosis	side effect
side effect::C1257843	pseudomembranous colitis	side effect
side effect::C1258192	Total Peripheral Resistance	side effect
side effect::C1258215	Ileus	side effect
side effect::C1260402	Splenic sequestration	side effect
side effect::C1260871	Acetonemia	side effect
side effect::C1260880	Rhinorrhea	side effect
side effect::C1260922	Respiration abnormal	side effect
side effect::C1260926	Abnormal pigmentation	side effect
side effect::C1261167	Sperm density result	side effect
side effect::C1261473	Sarcoma	side effect
side effect::C1261562	Detrusor instability	side effect
side effect::C1261981	Urticaria localised	side effect
side effect::C1261989	Hepatic enzyme decreased	side effect
side effect::C1262005	Ischaemic cerebral infarction	side effect
side effect::C1262006	Sinusitis bacterial	side effect
side effect::C1262010	Post lumbar puncture syndrome	side effect
side effect::C1262013	Recall phenomenon	side effect
side effect::C1262018	Graft failure	side effect
side effect::C1262022	Freezing phenomenon	side effect
side effect::C1262036	Ocular toxicity	side effect
side effect::C1262038	Post procedural nausea	side effect
side effect::C1262064	Oculogyration	side effect
side effect::C1262091	Lymphocytic infiltration	side effect
side effect::C1262106	Neuromuscular toxicity	side effect
side effect::C1262109	Procedural hypotension	side effect
side effect::C1262113	Lipohypertrophy	side effect
side effect::C1262141	Poor quality sleep	side effect
side effect::C1262144	Increased bronchial secretion	side effect
side effect::C1262165	High turnover osteopathy	side effect
side effect::C1262168	Cholecystitis infective	side effect
side effect::C1262170	Herpes dermatitis	side effect
side effect::C1262195	Echoacousia	side effect
side effect::C1262200	Cerebrovascular infarction	side effect
side effect::C1262281	Thrombosis in device	side effect
side effect::C1262299	Oral papilloma	side effect
side effect::C1262535	Jaundice hepatocellular	side effect
side effect::C1262760	Hepatitis, Drug-Induced	side effect
side effect::C1263846	Attention deficit hyperactivity disorder	side effect
side effect::C1263855	Lumbar radiculopathy	side effect
side effect::C1263960	Diabetes with coma (disorder)	side effect
side effect::C1264610	Infectious peritonitis	side effect
side effect::C1264613	Gastrointestinal infection	side effect
side effect::C1266194	Lymphocyte Rich Classical Hodgkin Lymphoma	side effect
side effect::C1268766	Blood pressure alteration (finding)	side effect
side effect::C1269683	Major Depressive Disorder	side effect
side effect::C1269955	Tumor Cell Invasion	side effect
side effect::C1271398	Pigment dispersion syndrome (disorder)	side effect
side effect::C1274594	Lichenoid keratosis	side effect
side effect::C1274926	Stinging skin	side effect
side effect::C1275515	Venomous bite wound	side effect
side effect::C1276118	Urticaria recurrent	side effect
side effect::C1276146	Cutaneous lymphoma	side effect
side effect::C1279247	Genitourinary tract infection	side effect
side effect::C1279296	Chronic leukaemia	side effect
side effect::C1279945	Acute interstitial pneumonia	side effect
side effect::C1280433	Lipoatrophy	side effect
side effect::C1282609	Granulocytosis	side effect
side effect::C1282799	Penile swelling	side effect
side effect::C1283048	Iron binding capacity total measurement	side effect
side effect::C1285373	Respiratory disorder neonatal	side effect
side effect::C1285577	Acute confusional state	side effect
side effect::C1287298	Urine volume finding	side effect
side effect::C1290398	Cerebral arterial aneurysm	side effect
side effect::C1290864	Abdominal disorder	side effect
side effect::C1291077	Abdominal bloating	side effect
side effect::C1291078	Epigastric discomfort	side effect
side effect::C1291736	After taste	side effect
side effect::C1292769	Precursor B-cell lymphoblastic leukemia	side effect
side effect::C1295585	Decreased vibratory sense	side effect
side effect::C1295666	Thyroxine decreased	side effect
side effect::C1295715	Fibrinogen decreased	side effect
side effect::C1299624	Postural Orthostatic Tachycardia Syndrome	side effect
side effect::C1301937	Talipes	side effect
side effect::C1302752	Abrasion	side effect
side effect::C1305875	Fibroadenosis of breast	side effect
side effect::C1306068	After-cataract	side effect
side effect::C1306341	Mental handicap	side effect
side effect::C1306503	Congenital exomphalos	side effect
side effect::C1306571	Hepatic Insufficiency	side effect
side effect::C1306577	Death (finding)	side effect
side effect::C1306580	Bone mass decreased	side effect
side effect::C1306587	Encephalopathy acute	side effect
side effect::C1306600	Radial nerve palsy	side effect
side effect::C1306792	Red man syndrome	side effect
side effect::C1306889	Peripheral arterial occlusive disease	side effect
side effect::C1318314	Epithelial cells urine	side effect
side effect::C1318520	Vasculitis necrotising	side effect
side effect::C1319200	Confusion postoperative	side effect
side effect::C1320474	Nuchal Rigidity	side effect
side effect::C1320835	Drug fever	side effect
side effect::C1321133	Bronchial hemorrhage	side effect
side effect::C1321523	Ectopic atrial pacemaker	side effect
side effect::C1321581	Bezoar disorder	side effect
side effect::C1321632	Venous thrombosis deep limb	side effect
side effect::C1321686	Fecaloma	side effect
side effect::C1321876	Human immunodeficiency virus test	side effect
side effect::C1321898	Blood in stool	side effect
side effect::C1322253	Infected eczema	side effect
side effect::C1322281	Rhinitis seasonal	side effect
side effect::C1323189	Infected dermatitis	side effect
side effect::C1325847	Sensitisation	side effect
side effect::C1328291	Dysaesthesia pharynx	side effect
side effect::C1328308	Increased upper airway secretion	side effect
side effect::C1328327	Gastrooesophageal sphincter insufficiency	side effect
side effect::C1328332	Procedural hypertension	side effect
side effect::C1328337	Urethritis noninfective	side effect
side effect::C1328375	Application site discomfort	side effect
side effect::C1328377	Oculo-respiratory syndrome	side effect
side effect::C1328395	Vaginal contraceptive device expelled	side effect
side effect::C1328407	Hip Dysplasia	side effect
side effect::C1328411	Post procedural hematoma	side effect
side effect::C1328428	Mycobacterium test	side effect
side effect::C1328447	Brain stem syndrome	side effect
side effect::C1328519	Retinal pigment epithelial tear	side effect
side effect::C1328537	Palmar-plantar erythema	side effect
side effect::C1328539	Reflex tachycardia	side effect
side effect::C1328540	Peripheral vasodilatation	side effect
side effect::C1328552	Extrapulmonary pneumocystosis	side effect
side effect::C1328561	Postmenopausal spotting	side effect
side effect::C1331543	Puerperal pyrexia	side effect
side effect::C1333984	Hepatosplenic T-cell lymphoma	side effect
side effect::C1368065	Vascular purpura	side effect
side effect::C1368107	Aplastic bone marrow	side effect
side effect::C1370740	Adrenal carcinoma	side effect
side effect::C1383860	Cardiac Hypertrophy	side effect
side effect::C1384353	Parasite infestation	side effect
side effect::C1384489	Scratch marks	side effect
side effect::C1384494	Metastatic Carcinoma	side effect
side effect::C1384589	Tinea cruris	side effect
side effect::C1384597	Acquired megacolon	side effect
side effect::C1384606	Dyspareunia	side effect
side effect::C1384666	hearing impairment	side effect
side effect::C1384670	Single umbilical artery	side effect
side effect::C1386135	Acute depression	side effect
side effect::C1387528	Acute haemolytic anaemia	side effect
side effect::C1388177	Aortic arteriosclerosis	side effect
side effect::C1390484	Skull hypoplasia	side effect
side effect::C1392046	Cardiovascular insufficiency	side effect
side effect::C1393815	Contraceptive device complication	side effect
side effect::C1394290	Cyanotic heart disease	side effect
side effect::C1407280	Peripheral artery thrombosis	side effect
side effect::C1411873	Ovulation disorder	side effect
side effect::C1412000	Mesenteric vascular insufficiency	side effect
side effect::C1412002	Atypical pneumonia	side effect
side effect::C1442826	Necrotising enterocolitis neonatal	side effect
side effect::C1442835	Solar dermatitis	side effect
side effect::C1442837	Myocardial necrosis	side effect
side effect::C1442839	Hypervitaminosis D	side effect
side effect::C1442903	Exostoses	side effect
side effect::C1442968	Anastomotic ulcer	side effect
side effect::C1443060	Feeling abnormal	side effect
side effect::C1444565	Cardiorespiratory failure	side effect
side effect::C1444680	Posterior capsule opacification	side effect
side effect::C1455705	Pulmonary Histiocytosis X	side effect
side effect::C1455780	Aortic valve sclerosis	side effect
side effect::C1455782	Vagotonia	side effect
side effect::C1456329	Stomach dilation procedure	side effect
side effect::C1456784	Paranoia	side effect
side effect::C1456786	Paranoid state	side effect
side effect::C1456822	Claudication (finding)	side effect
side effect::C1456863	Pathologic vasoconstriction	side effect
side effect::C1456865	Ureteral Calculi	side effect
side effect::C1457883	Aggressive reaction	side effect
side effect::C1458140	Bleeding tendency	side effect
side effect::C1458155	Mammary Neoplasms	side effect
side effect::C1504343	Acarodermatitis	side effect
side effect::C1504376	Unresponsive to verbal stimuli	side effect
side effect::C1504379	Coagulation test abnormal	side effect
