abbrev	attempts	complete	cumulative_attempts	duplicate	excluded	metaedge	same_edge	self_loop	unchanged	undirected_duplicate	permutation
CcSE	69472	0.3	208416	0.59863	0	Compound - causes - Side Effect	0	0	0.45229	0	4
CcSE	69472	0.4	277888	0.59995	0	Compound - causes - Side Effect	1.4394e-05	0	0.40362	0	4
CcSE	69472	0.5	347360	0.59788	0	Compound - causes - Side Effect	2.8789e-05	0	0.376	0	4
CcSE	69472	0.6	416832	0.59896	0	Compound - causes - Side Effect	0	0	0.36036	0	4
CcSE	69472	0.7	486304	0.59815	0	Compound - causes - Side Effect	1.4394e-05	0	0.34992	0	4
CcSE	69472	0.8	555776	0.59672	0	Compound - causes - Side Effect	0	0	0.34452	0	4
CcSE	69472	0.9	625248	0.60128	0	Compound - causes - Side Effect	0	0	0.34117	0	4
CcSE	69471	1	694719	0.59613	0	Compound - causes - Side Effect	0	0	0.33883	0	4
DuG	25144	0.1	25143	0.43915	0	Disease - upregulates - Gene	0	0	0.60761	0	4
DuG	25143	0.2	50286	0.43062	0	Disease - upregulates - Gene	0	0	0.42438	0	4
DuG	25143	0.3	75429	0.43976	0	Disease - upregulates - Gene	0	0	0.34011	0	4
DuG	25143	0.4	100572	0.43662	0	Disease - upregulates - Gene	3.9773e-05	0	0.29795	0	4
DuG	25143	0.49999	125715	0.4367	0	Disease - upregulates - Gene	0	0	0.282	0	4
DuG	25143	0.59999	150858	0.43575	0	Disease - upregulates - Gene	3.9773e-05	0	0.27222	0	4
DuG	25143	0.69999	176001	0.43646	0	Disease - upregulates - Gene	3.9773e-05	0	0.27057	0	4
DuG	25143	0.79999	201144	0.43543	0	Disease - upregulates - Gene	7.9545e-05	0	0.26615	0	4
DuG	25143	0.89999	226287	0.43622	0	Disease - upregulates - Gene	0	0	0.26764	0	4
DuG	25143	0.99998	251430	0.43276	0	Disease - upregulates - Gene	0	0	0.26478	0	4
DuG	4	1	251434	0.25	0	Disease - upregulates - Gene	0	0	0.26472	0	4
DpS	1679	0.10003	1678	0.30554	0	Disease - presents - Symptom	0	0	0.53411	0	4
DpS	1678	0.2	3356	0.29142	0	Disease - presents - Symptom	0.0011919	0	0.31635	0	4
DpS	1678	0.29997	5034	0.28665	0	Disease - presents - Symptom	0	0	0.23175	0	4
DpS	1678	0.39994	6712	0.30095	0	Disease - presents - Symptom	0.00059595	0	0.19511	0	4
DpS	1678	0.49991	8390	0.3087	0	Disease - presents - Symptom	0	0	0.17516	0	4
DpS	1678	0.59988	10068	0.29023	0	Disease - presents - Symptom	0	0	0.1692	0	4
DpS	1678	0.69985	11746	0.29261	0	Disease - presents - Symptom	0	0	0.16175	0	4
DpS	1678	0.79982	13424	0.30215	0	Disease - presents - Symptom	0	0	0.16116	0	4
DpS	1678	0.89979	15102	0.30632	0	Disease - presents - Symptom	0	0	0.15311	0	4
DpS	1678	0.99976	16780	0.28069	0	Disease - presents - Symptom	0.00059595	0	0.16086	0	4
DpS	4	1	16784	0.75	0	Disease - presents - Symptom	0	0	0.16116	0	4
CpD	196	0.10051	195	0.14796	0	Compound - palliates - Disease	0.005102	0	0.46154	0	4
CpD	195	0.20051	390	0.13846	0	Compound - palliates - Disease	0	0	0.2359	0	4
CpD	195	0.30051	585	0.14359	0	Compound - palliates - Disease	0	0	0.13077	0	4
CpD	195	0.40051	780	0.1641	0	Compound - palliates - Disease	0	0	0.13846	0	4
CpD	195	0.50051	975	0.15385	0	Compound - palliates - Disease	0.0051282	0	0.14872	0	4
CpD	195	0.60051	1170	0.18462	0	Compound - palliates - Disease	0	0	0.13333	0	4
CpD	195	0.70051	1365	0.13333	0	Compound - palliates - Disease	0.010256	0	0.12308	0	4
CpD	195	0.80051	1560	0.17436	0	Compound - palliates - Disease	0	0	0.11026	0	4
CpD	195	0.90051	1755	0.1641	0	Compound - palliates - Disease	0	0	0.1	0	4
CpD	194	1	1949	0.12887	0	Compound - palliates - Disease	0	0	0.1	0	4
GcG	30846	0.1	30845	0.047008	0	Gene - covaries - Gene	0	0.00055112	0.39582	0.012773	4
GcG	30845	0.2	61690	0.045777	0	Gene - covaries - Gene	0	0.00055114	0.16481	0.012579	4
GcG	30845	0.3	92535	0.04461	0	Gene - covaries - Gene	0	0.00055114	0.076771	0.011801	4
GcG	30845	0.4	123380	0.046426	0	Gene - covaries - Gene	6.484e-05	0.0006484	0.042892	0.01232	4
GcG	30845	0.5	154225	0.044934	0	Gene - covaries - Gene	3.242e-05	0.00051872	0.03028	0.011931	4
GcG	30845	0.6	185070	0.049538	0	Gene - covaries - Gene	3.242e-05	0.00042146	0.02498	0.011704	4
GcG	30845	0.7	215915	0.047107	0	Gene - covaries - Gene	0	0.00061598	0.023861	0.013098	4
GcG	30845	0.8	246760	0.04487	0	Gene - covaries - Gene	0	0.00055114	0.022483	0.013227	4
GcG	30845	0.9	277605	0.046782	0	Gene - covaries - Gene	0	0.0011347	0.023667	0.014168	4
GcG	30844	1	308449	0.045228	0	Gene - covaries - Gene	0	0.00055116	0.023553	0.011056	4
CbG	5786	0.10001	5785	0.20359	0	Compound - binds - Gene	0	0	0.47161	0	4
CbG	5785	0.2	11570	0.21348	0	Compound - binds - Gene	0	0	0.25961	0	4
CbG	5785	0.29999	17355	0.20398	0	Compound - binds - Gene	0.00017286	0	0.17112	0	4
CbG	5785	0.39998	23140	0.20985	0	Compound - binds - Gene	0	0	0.13421	0	4
CbG	5785	0.49997	28925	0.21141	0	Compound - binds - Gene	0.00034572	0	0.11944	0	4
CbG	5785	0.59997	34710	0.20225	0	Compound - binds - Gene	0.00051858	0	0.11088	0	4
CbG	5785	0.69996	40495	0.20709	0	Compound - binds - Gene	0	0	0.10777	0	4
CbG	5785	0.79995	46280	0.21037	0	Compound - binds - Gene	0	0	0.1057	0	4
CbG	5785	0.89994	52065	0.20726	0	Compound - binds - Gene	0	0	0.1063	0	4
CbG	5785	0.99993	57850	0.20398	0	Compound - binds - Gene	0.00034572	0	0.10647	0	4
CbG	4	1	57854	0.25	0	Compound - binds - Gene	0	0	0.10639	0	4
PBrG	183261	0.1	183260	0.082691	0	Perturbation - regulates - Gene	0	0	0.40951	0	4
PBrG	183260	0.2	366520	0.080918	0	Perturbation - regulates - Gene	5.4567e-06	0	0.18235	0	4
PBrG	183260	0.3	549780	0.082768	0	Perturbation - regulates - Gene	5.4567e-06	0	0.095785	0	4
PBrG	183260	0.4	733040	0.081322	0	Perturbation - regulates - Gene	0	0	0.062384	0	4
PBrG	183260	0.5	916300	0.082036	0	Perturbation - regulates - Gene	0	0	0.04925	0	4
PBrG	183260	0.6	1099560	0.082249	0	Perturbation - regulates - Gene	0	0	0.044549	0	4
PBrG	183260	0.7	1282820	0.08178	0	Perturbation - regulates - Gene	0	0	0.04274	0	4
PBrG	183260	0.8	1466080	0.082795	0	Perturbation - regulates - Gene	0	0	0.042134	0	4
PBrG	183260	0.9	1649340	0.081736	0	Perturbation - regulates - Gene	0	0	0.041714	0	4
PBrG	183259	1	1832599	0.08177	0	Perturbation - regulates - Gene	0	0	0.041406	0	4
GpPW	39023	0.1	39022	0.10327	0	Gene - participates - Pathway	0	0	0.41903	0	4
GpPW	39022	0.2	78044	0.10504	0	Gene - participates - Pathway	2.5627e-05	0	0.19467	0	4
GpPW	39022	0.3	117066	0.10748	0	Gene - participates - Pathway	2.5627e-05	0	0.1065	0	4
GpPW	39022	0.4	156088	0.1042	0	Gene - participates - Pathway	0	0	0.072535	0	4
GpPW	39022	0.5	195110	0.1042	0	Gene - participates - Pathway	0	0	0.059953	0	4
GpPW	39022	0.59999	234132	0.1031	0	Gene - participates - Pathway	2.5627e-05	0	0.05311	0	4
GpPW	39022	0.69999	273154	0.10689	0	Gene - participates - Pathway	0	0	0.050484	0	4
GpPW	39022	0.79999	312176	0.10348	0	Gene - participates - Pathway	5.1253e-05	0	0.049984	0	4
GpPW	39022	0.89999	351198	0.10653	0	Gene - participates - Pathway	5.1253e-05	0	0.049177	0	4
GpPW	39022	0.99999	390220	0.10738	0	Gene - participates - Pathway	2.5627e-05	0	0.049087	0	4
GpPW	4	1	390224	0	0	Gene - participates - Pathway	0	0	0.049087	0	4
CrC	3244	0.10003	3243	0.043465	0	Compound - resembles - Compound	0	0.0024661	0.39855	0.013255	4
CrC	3243	0.20003	6486	0.043787	0	Compound - resembles - Compound	0.00030836	0.0024669	0.17052	0.010792	4
CrC	3243	0.30003	9729	0.04687	0	Compound - resembles - Compound	0	0.0012334	0.084798	0.0098674	4
CrC	3243	0.40003	12972	0.049337	0	Compound - resembles - Compound	0	0.0030836	0.05057	0.0064755	4
CrC	3243	0.50003	16215	0.04872	0	Compound - resembles - Compound	0.00061671	0.0033919	0.034382	0.011101	4
CrC	3243	0.60003	19458	0.049645	0	Compound - resembles - Compound	0	0.0018501	0.026519	0.0098674	4
CrC	3243	0.70003	22701	0.047179	0	Compound - resembles - Compound	0.00030836	0.0021585	0.026056	0.014801	4
CrC	3243	0.80003	25944	0.041936	0	Compound - resembles - Compound	0	0.0030836	0.023435	0.011101	4
CrC	3243	0.90003	29187	0.050262	0	Compound - resembles - Compound	0.00061671	0.0024669	0.026673	0.011409	4
CrC	3242	1	32429	0.052437	0	Compound - resembles - Compound	0.00030845	0.0015423	0.025285	0.014189	4
CtD	378	0.10013	377	0.19841	0	Compound - treats - Disease	0	0	0.45828	0	4
CtD	377	0.2	754	0.18833	0	Compound - treats - Disease	0	0	0.26887	0	4
CtD	377	0.29987	1131	0.21485	0	Compound - treats - Disease	0	0	0.19338	0	4
CtD	377	0.39974	1508	0.16976	0	Compound - treats - Disease	0	0	0.1457	0	4
CtD	377	0.4996	1885	0.24403	0	Compound - treats - Disease	0.0026525	0	0.12318	0	4
CtD	377	0.59947	2262	0.16446	0	Compound - treats - Disease	0	0	0.12185	0	4
CtD	377	0.69934	2639	0.2069	0	Compound - treats - Disease	0	0	0.13113	0	4
CtD	377	0.79921	3016	0.23607	0	Compound - treats - Disease	0.0026525	0	0.099338	0	4
CtD	377	0.89907	3393	0.21751	0	Compound - treats - Disease	0	0	0.10861	0	4
CtD	377	0.99894	3770	0.22281	0	Compound - treats - Disease	0	0	0.11126	0	4
CtD	4	1	3774	0.25	0	Compound - treats - Disease	0	0	0.10993	0	4
CuG	16035	0.1	16034	0.4396	0	Compound - upregulates - Gene	0	0	0.60488	0	4
CuG	16034	0.2	32068	0.44137	0	Compound - upregulates - Gene	6.2367e-05	0	0.41641	0	4
CuG	16034	0.3	48102	0.43832	0	Compound - upregulates - Gene	6.2367e-05	0	0.32408	0	4
CuG	16034	0.39999	64136	0.44194	0	Compound - upregulates - Gene	0	0	0.2779	0	4
CuG	16034	0.49999	80170	0.44693	0	Compound - upregulates - Gene	0	0	0.25492	0	4
CuG	16034	0.59999	96204	0.43483	0	Compound - upregulates - Gene	0	0	0.24429	0	4
CuG	16034	0.69998	112238	0.44356	0	Compound - upregulates - Gene	6.2367e-05	0	0.23967	0	4
CuG	16034	0.79998	128272	0.43189	0	Compound - upregulates - Gene	0.00012473	0	0.23568	0	4
CuG	16034	0.89998	144306	0.44318	0	Compound - upregulates - Gene	0.00012473	0	0.23371	0	4
CuG	16034	0.99998	160340	0.44044	0	Compound - upregulates - Gene	0	0	0.23241	0	4
CuG	4	1	160344	0	0	Compound - upregulates - Gene	0	0	0.23234	0	4
GpBP	279753	0.1	279752	0.11479	0	Gene - participates - Biological Process	3.5746e-06	0	0.42593	0	4
GpBP	279752	0.2	559504	0.11521	0	Gene - participates - Biological Process	7.1492e-06	0	0.20193	0	4
GpBP	279752	0.3	839256	0.11568	0	Gene - participates - Biological Process	0	0	0.11377	0	4
GpBP	279752	0.4	1119008	0.11762	0	Gene - participates - Biological Process	3.5746e-06	0	0.079653	0	4
GpBP	279752	0.5	1398760	0.11512	0	Gene - participates - Biological Process	0	0	0.066521	0	4
GpBP	279752	0.6	1678512	0.11562	0	Gene - participates - Biological Process	0	0	0.06116	0	4
GpBP	279752	0.7	1958264	0.11511	0	Gene - participates - Biological Process	3.5746e-06	0	0.059022	0	4
GpBP	279752	0.8	2238016	0.1147	0	Gene - participates - Biological Process	7.1492e-06	0	0.058514	0	4
GpBP	279752	0.9	2517768	0.11588	0	Gene - participates - Biological Process	0	0	0.057905	0	4
GpBP	279751	1	2797519	0.11511	0	Gene - participates - Biological Process	0	0	0.057717	0	4
AuG	48925	0.1	48924	0.43377	0	Anatomy - upregulates - Gene	0	0	0.60464	0	4
AuG	48924	0.2	97848	0.42883	0	Anatomy - upregulates - Gene	0	0	0.4183	0	4
AuG	48924	0.3	146772	0.43251	0	Anatomy - upregulates - Gene	0	0	0.33345	0	4
AuG	48924	0.4	195696	0.43899	0	Anatomy - upregulates - Gene	0	0	0.29226	0	4
AuG	48924	0.5	244620	0.42971	0	Anatomy - upregulates - Gene	0	0	0.27402	0	4
AuG	48924	0.6	293544	0.43566	0	Anatomy - upregulates - Gene	0	0	0.26576	0	4
AuG	48924	0.7	342468	0.43189	0	Anatomy - upregulates - Gene	0	0	0.26155	0	4
AuG	48924	0.8	391392	0.43028	0	Anatomy - upregulates - Gene	4.088e-05	0	0.25943	0	4
AuG	48924	0.9	440316	0.43102	0	Anatomy - upregulates - Gene	2.044e-05	0	0.25749	0	4
AuG	48923	1	489239	0.43464	0	Anatomy - upregulates - Gene	2.044e-05	0	0.2563	0	4
GiG	73583	0.1	73582	0.13295	0	Gene - interacts - Gene	0	0.002256	0.45992	0.051778	4
GiG	73582	0.2	147164	0.13498	0	Gene - interacts - Gene	1.359e-05	0.0019434	0.2381	0.050909	4
GiG	73582	0.3	220746	0.13562	0	Gene - interacts - Gene	0	0.0019706	0.14395	0.050583	4
GiG	73582	0.4	294328	0.13302	0	Gene - interacts - Gene	0	0.0018619	0.10347	0.050991	4
GiG	73582	0.5	367910	0.13657	0	Gene - interacts - Gene	1.359e-05	0.0019434	0.085327	0.051032	4
GiG	73582	0.6	441492	0.13544	0	Gene - interacts - Gene	1.359e-05	0.0018347	0.077838	0.051004	4
GiG	73582	0.7	515074	0.134	0	Gene - interacts - Gene	1.359e-05	0.0021473	0.073754	0.05129	4
GiG	73582	0.8	588656	0.13605	0	Gene - interacts - Gene	0	0.0021201	0.07141	0.050583	4
GiG	73582	0.9	662238	0.13318	0	Gene - interacts - Gene	0	0.0021744	0.069195	0.050678	4
GiG	73581	1	735819	0.13524	0	Gene - interacts - Gene	2.7181e-05	0.0021881	0.069161	0.050217	4
Gr>G	181156	0.1	181155	0.35557	0	Gene > regulates > Gene	1.104e-05	0.00057961	0.55487	0	4
Gr>G	181155	0.2	362310	0.35541	0	Gene > regulates > Gene	0	0.00041953	0.35189	0	4
Gr>G	181155	0.3	543465	0.35543	0	Gene > regulates > Gene	1.104e-05	0.00044161	0.25732	0	4
Gr>G	181155	0.4	724620	0.35745	0	Gene > regulates > Gene	0	0.00046369	0.21207	0	4
Gr>G	181155	0.5	905775	0.35443	0	Gene > regulates > Gene	0	0.00045817	0.19138	0	4
Gr>G	181155	0.6	1086930	0.35427	0	Gene > regulates > Gene	0	0.00039745	0.18155	0	4
Gr>G	181155	0.7	1268085	0.35762	0	Gene > regulates > Gene	5.5201e-06	0.00045817	0.17582	0	4
Gr>G	181155	0.8	1449240	0.35658	0	Gene > regulates > Gene	0	0.00040849	0.17429	0	4
Gr>G	181155	0.9	1630395	0.35558	0	Gene > regulates > Gene	0	0.00051337	0.17178	0	4
Gr>G	181154	1	1811549	0.35391	0	Gene > regulates > Gene	0	0.00044713	0.17173	0	4
AeG	263204	0.1	263203	0.90612	0	Anatomy - expresses - Gene	3.7993e-06	0	0.91911	0	4
AeG	263203	0.2	526406	0.90671	0	Anatomy - expresses - Gene	7.5987e-06	0	0.85925	0	4
AeG	263203	0.3	789609	0.90605	0	Anatomy - expresses - Gene	0	0	0.81461	0	4
AeG	263203	0.4	1052812	0.90741	0	Anatomy - expresses - Gene	0	0	0.78132	0	4
AeG	263203	0.5	1316015	0.90501	0	Anatomy - expresses - Gene	0	0	0.75519	0	4
AeG	263203	0.6	1579218	0.90595	0	Anatomy - expresses - Gene	0	0	0.73582	0	4
AeG	263203	0.7	1842421	0.90618	0	Anatomy - expresses - Gene	3.7993e-06	0	0.72074	0	4
AeG	263203	0.8	2105624	0.9072	0	Anatomy - expresses - Gene	3.7993e-06	0	0.70964	0	4
AeG	263203	0.9	2368827	0.90654	0	Anatomy - expresses - Gene	0	0	0.70091	0	4
AeG	263203	1	2632030	0.90667	0	Anatomy - expresses - Gene	0	0	0.69437	0	4
AeG	4	1	2632034	1	0	Anatomy - expresses - Gene	0	0	0.69437	0	4
GpMF	48612	0.1	48611	0.080536	0	Gene - participates - Molecular Function	0	0	0.40837	0	4
GpMF	48611	0.2	97222	0.079241	0	Gene - participates - Molecular Function	0	0	0.1819	0	4
GpMF	48611	0.3	145833	0.080476	0	Gene - participates - Molecular Function	0	0	0.094999	0	4
GpMF	48611	0.4	194444	0.078069	0	Gene - participates - Molecular Function	0	0	0.061756	0	4
GpMF	48611	0.5	243055	0.080599	0	Gene - participates - Molecular Function	0	0	0.050482	0	4
GpMF	48611	0.6	291666	0.081031	0	Gene - participates - Molecular Function	2.0571e-05	0	0.045741	0	4
GpMF	48611	0.7	340277	0.079303	0	Gene - participates - Molecular Function	0	0	0.043498	0	4
GpMF	48611	0.8	388888	0.080188	0	Gene - participates - Molecular Function	2.0571e-05	0	0.042964	0	4
GpMF	48611	0.9	437499	0.081319	0	Gene - participates - Molecular Function	2.0571e-05	0	0.04213	0	4
GpMF	48610	1	486109	0.082	0	Gene - participates - Molecular Function	2.0572e-05	0	0.043046	0	4
DdG	24345	0.1	24344	0.40838	0	Disease - downregulates - Gene	0	0	0.59062	0	4
DdG	24344	0.2	48688	0.40532	0	Disease - downregulates - Gene	0	0	0.40404	0	4
DdG	24344	0.3	73032	0.39903	0	Disease - downregulates - Gene	4.1078e-05	0	0.31515	0	4
DdG	24344	0.4	97376	0.40425	0	Disease - downregulates - Gene	0	0	0.27826	0	4
DdG	24344	0.5	121720	0.39961	0	Disease - downregulates - Gene	0	0	0.26185	0	4
DdG	24344	0.6	146064	0.4047	0	Disease - downregulates - Gene	8.2156e-05	0	0.25216	0	4
DdG	24344	0.7	170408	0.40104	0	Disease - downregulates - Gene	8.2156e-05	0	0.24774	0	4
DdG	24344	0.8	194752	0.40166	0	Disease - downregulates - Gene	8.2156e-05	0	0.24766	0	4
DdG	24344	0.9	219096	0.407	0	Disease - downregulates - Gene	4.1078e-05	0	0.24815	0	4
DdG	24343	1	243439	0.40217	0	Disease - downregulates - Gene	0	0	0.2477	0	4
CdG	18199	0.10001	18198	0.50723	0	Compound - downregulates - Gene	0	0	0.64829	0	4
CdG	18198	0.20001	36396	0.51028	0	Compound - downregulates - Gene	0	0	0.47104	0	4
CdG	18198	0.30001	54594	0.50418	0	Compound - downregulates - Gene	0	0	0.37413	0	4
CdG	18198	0.40001	72792	0.50852	0	Compound - downregulates - Gene	0	0	0.32429	0	4
CdG	18198	0.50001	90990	0.50308	0	Compound - downregulates - Gene	0	0	0.30064	0	4
CdG	18198	0.60001	109188	0.49813	0	Compound - downregulates - Gene	0	0	0.28462	0	4
CdG	18198	0.70001	127386	0.51099	0	Compound - downregulates - Gene	0	0	0.27739	0	4
CdG	18198	0.80001	145584	0.50643	0	Compound - downregulates - Gene	0	0	0.27215	0	4
CdG	18198	0.90001	163782	0.50665	0	Compound - downregulates - Gene	5.4951e-05	0	0.27124	0	4
CdG	18197	1	181979	0.50431	0	Compound - downregulates - Gene	0	0	0.26857	0	4
AdG	51121	0.1	51120	0.56167	0	Anatomy - downregulates - Gene	0	0	0.68189	0	4
AdG	51120	0.2	102240	0.56129	0	Anatomy - downregulates - Gene	0	0	0.51576	0	4
AdG	51120	0.3	153360	0.55575	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.43335	0	4
AdG	51120	0.4	204480	0.56119	0	Anatomy - downregulates - Gene	0	0	0.3887	0	4
AdG	51120	0.5	255600	0.56565	0	Anatomy - downregulates - Gene	0	0	0.36517	0	4
AdG	51120	0.6	306720	0.5589	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.35408	0	4
AdG	51120	0.7	357840	0.55716	0	Anatomy - downregulates - Gene	0	0	0.34888	0	4
AdG	51120	0.8	408960	0.55293	0	Anatomy - downregulates - Gene	3.9124e-05	0	0.34532	0	4
AdG	51120	0.9	460080	0.56154	0	Anatomy - downregulates - Gene	0	0	0.34364	0	4
AdG	51119	1	511199	0.56007	0	Anatomy - downregulates - Gene	3.9124e-05	0	0.34364	0	4
DlA	1802	0.10006	1801	0.23363	0	Disease - localizes - Anatomy	0	0	0.49306	0	4
DlA	1801	0.20006	3602	0.25153	0	Disease - localizes - Anatomy	0.00055525	0	0.29317	0	4
DlA	1801	0.30006	5403	0.2382	0	Disease - localizes - Anatomy	0	0	0.20405	0	4
DlA	1801	0.40006	7204	0.25097	0	Disease - localizes - Anatomy	0	0	0.16019	0	4
DlA	1801	0.50006	9005	0.26152	0	Disease - localizes - Anatomy	0	0	0.15019	0	4
DlA	1801	0.60006	10806	0.23709	0	Disease - localizes - Anatomy	0	0	0.14298	0	4
DlA	1801	0.70006	12607	0.2332	0	Disease - localizes - Anatomy	0.00055525	0	0.14187	0	4
DlA	1801	0.80006	14408	0.23709	0	Disease - localizes - Anatomy	0	0	0.14603	0	4
DlA	1801	0.90006	16209	0.22488	0	Disease - localizes - Anatomy	0	0	0.13881	0	4
DlA	1800	1	18009	0.22111	0	Disease - localizes - Anatomy	0.0016667	0	0.13215	0	4
PCiC	5480	0.10001	5479	0.10839	0	Pharmacologic Class - includes - Compound	0	0	0.4254	0	5
PCiC	5479	0.2	10958	0.11663	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.20193	0	5
PCiC	5479	0.29999	16437	0.11371	0	Pharmacologic Class - includes - Compound	0	0	0.11817	0	5
PCiC	5479	0.39998	21916	0.10276	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.083311	0	5
PCiC	5479	0.49997	27395	0.11462	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.066703	0	5
PCiC	5479	0.59996	32874	0.11079	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.063509	0	5
PCiC	5479	0.69995	38353	0.11462	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.058582	0	5
PCiC	5479	0.79995	43832	0.10239	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.063144	0	5
PCiC	5479	0.89994	49311	0.11444	0	Pharmacologic Class - includes - Compound	0	0	0.061776	0	5
PCiC	5479	0.99993	54790	0.11608	0	Pharmacologic Class - includes - Compound	0	0	0.063692	0	5
PCiC	4	1	54794	0.5	0	Pharmacologic Class - includes - Compound	0	0	0.063692	0	5
GpCC	36784	0.1	36783	0.11695	0	Gene - participates - Cellular Component	2.7186e-05	0	0.42898	0	5
GpCC	36783	0.2	73566	0.11497	0	Gene - participates - Cellular Component	0	0	0.20311	0	5
GpCC	36783	0.3	110349	0.1138	0	Gene - participates - Cellular Component	0	0	0.11637	0	5
GpCC	36783	0.4	147132	0.1119	0	Gene - participates - Cellular Component	0	0	0.082796	0	5
GpCC	36783	0.5	183915	0.11391	0	Gene - participates - Cellular Component	5.4373e-05	0	0.068809	0	5
GpCC	36783	0.6	220698	0.11065	0	Gene - participates - Cellular Component	2.7186e-05	0	0.063453	0	5
GpCC	36783	0.7	257481	0.1131	0	Gene - participates - Cellular Component	0	0	0.061333	0	5
GpCC	36783	0.8	294264	0.11291	0	Gene - participates - Cellular Component	0	0	0.061428	0	5
GpCC	36783	0.9	331047	0.11424	0	Gene - participates - Cellular Component	0	0	0.060136	0	5
GpCC	36782	1	367829	0.11381	0	Gene - participates - Cellular Component	2.7187e-05	0	0.059294	0	5
DaG	6312	0.10001	6311	0.20659	0	Disease - associates - Gene	0	0	0.47358	0	5
DaG	6311	0.2	12622	0.20916	0	Disease - associates - Gene	0	0	0.26174	0	5
DaG	6311	0.29999	18933	0.20726	0	Disease - associates - Gene	0	0	0.1769	0	5
DaG	6311	0.39998	25244	0.20963	0	Disease - associates - Gene	0	0	0.13935	0	5
DaG	6311	0.49998	31555	0.21835	0	Disease - associates - Gene	0.00015845	0	0.12636	0	5
DaG	6311	0.59997	37866	0.2155	0	Disease - associates - Gene	0	0	0.1216	0	5
DaG	6311	0.69996	44177	0.19759	0	Disease - associates - Gene	0	0	0.11796	0	5
DaG	6311	0.79995	50488	0.20567	0	Disease - associates - Gene	0.00015845	0	0.11503	0	5
DaG	6311	0.89994	56799	0.20314	0	Disease - associates - Gene	0	0	0.11162	0	5
DaG	6311	0.99994	63110	0.21676	0	Disease - associates - Gene	0.00031691	0	0.11645	0	5
DaG	4	1	63114	0	0	Disease - associates - Gene	0	0	0.11645	0	5
DrD	272	0.10018	271	0.19485	0	Disease - resembles - Disease	0.0036765	0.0073529	0.50645	0.069853	5
DrD	271	0.2	542	0.18081	0	Disease - resembles - Disease	0.01107	0.00369	0.29098	0.062731	5
DrD	271	0.29982	813	0.23616	0	Disease - resembles - Disease	0.00369	0.01845	0.19337	0.051661	5
DrD	271	0.39963	1084	0.21033	0	Disease - resembles - Disease	0.00369	0.0073801	0.1639	0.062731	5
DrD	271	0.49945	1355	0.23247	0	Disease - resembles - Disease	0	0.03321	0.15838	0.055351	5
DrD	271	0.59926	1626	0.22878	0	Disease - resembles - Disease	0.00369	0.01476	0.16206	0.0369	5
DrD	271	0.69908	1897	0.24354	0	Disease - resembles - Disease	0	0.02583	0.14365	0.055351	5
DrD	271	0.7989	2168	0.20295	0	Disease - resembles - Disease	0	0.01107	0.1418	0.070111	5
DrD	271	0.89871	2439	0.23247	0	Disease - resembles - Disease	0.00369	0.01845	0.1326	0.059041	5
DrD	271	0.99853	2710	0.26199	0	Disease - resembles - Disease	0.00369	0.01476	0.1326	0.066421	5
DrD	4	1	2714	0.75	0	Disease - resembles - Disease	0	0.25	0.1326	0	5
CcSE	69473	0.1	69472	0.5964	0	Compound - causes - Side Effect	1.4394e-05	0	0.69951	0	5
CcSE	69472	0.2	138944	0.5971	0	Compound - causes - Side Effect	0	0	0.53851	0	5
CcSE	69472	0.3	208416	0.5984	0	Compound - causes - Side Effect	1.4394e-05	0	0.45102	0	5
CcSE	69472	0.4	277888	0.60075	0	Compound - causes - Side Effect	0	0	0.4019	0	5
CcSE	69472	0.5	347360	0.60157	0	Compound - causes - Side Effect	1.4394e-05	0	0.37329	0	5
CcSE	69472	0.6	416832	0.5965	0	Compound - causes - Side Effect	0	0	0.35896	0	5
CcSE	69472	0.7	486304	0.60024	0	Compound - causes - Side Effect	0	0	0.34883	0	5
CcSE	69472	0.8	555776	0.59935	0	Compound - causes - Side Effect	0	0	0.34314	0	5
CcSE	69472	0.9	625248	0.59859	0	Compound - causes - Side Effect	0	0	0.34052	0	5
CcSE	69471	1	694719	0.59783	0	Compound - causes - Side Effect	0	0	0.33825	0	5
DuG	25144	0.1	25143	0.43684	0	Disease - upregulates - Gene	0	0	0.60719	0	5
DuG	25143	0.2	50286	0.4336	0	Disease - upregulates - Gene	0	0	0.42695	0	5
DuG	25143	0.3	75429	0.43408	0	Disease - upregulates - Gene	0	0	0.3412	0	5
DuG	25143	0.4	100572	0.43523	0	Disease - upregulates - Gene	3.9773e-05	0	0.30211	0	5
DuG	25143	0.49999	125715	0.43082	0	Disease - upregulates - Gene	0	0	0.28477	0	5
DuG	25143	0.59999	150858	0.4402	0	Disease - upregulates - Gene	3.9773e-05	0	0.27542	0	5
DuG	25143	0.69999	176001	0.43205	0	Disease - upregulates - Gene	3.9773e-05	0	0.26963	0	5
DuG	25143	0.79999	201144	0.4301	0	Disease - upregulates - Gene	0	0	0.26699	0	5
